점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정연도,운영여부,데이터기준일자,제공기관코드,제공기관명
씨유 뉴월미문화거리점,인천광역시,중구,28110,인천광역시 중구 월미문화로 45,인천광역시 중구 북성동1가 98-368,37.4743113,126.5973511,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
세븐일레븐 인천중구홍예문점,인천광역시,중구,28110,"인천광역시 중구 홍예문로 26, 1층",인천광역시 중구 송학동3가 7-12,37.4727189,126.624606,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
세븐일레븐 신포로데오점,인천광역시,중구,28110,인천광역시 중구 신포로 26,인천광역시 중구 신포동 26-28,37.471096,126.6249647,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
GS25 월미도선착장점,인천광역시,중구,28110,"인천광역시 중구 월미로234번길 12, 1층 104호, 105호",인천광역시 중구 북성동1가 98-10,37.4755685,126.5981434,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
GS25 영종역점,인천광역시,중구,28110,인천광역시 중구 백운로 414번길 75,인천광역시 중구 운북동 465-37,37.51210022,126.5242489,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
GS25 동인천본점,인천광역시,중구,28110,"인천광역시 중구 홍예문로 84, 1층",인천광역시 중구 인현동 4-8,37.4763249,126.6287413,,인천중부경찰서,2023,Y,2025-05-30,3490000,인천광역시 중구
이마트24 운남빌리지점,인천광역시,중구,28110,인천광역시 중구 운남서로 87,인천광역시 중구 운남동 1506-10,37.49462132,126.5311463,032-745-7375,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
이마트24 선녀바위점,인천광역시,중구,28110,인천광역시 중구 용유서로 292,인천광역시 중구 을왕동 705,37.44484488,126.376754,,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
이마트24 동인천역점,인천광역시,중구,28110,인천광역시 중구 우현로 87번길 2,인천광역시 중구 인현동 20-11,37.474742,126.630565,032-761-1087,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
이마트24 RGB스카이호텔점,인천광역시,중구,28110,인천광역시 중구 은하수로 29번길 31,인천광역시 중구 중산동 1952-4,37.49079049,126.5804738,,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
씨유 운남원룸점,인천광역시,중구,28110,인천광역시 중구 운남서로 105,인천광역시 중구 운남동 1505-6,37.49408344,126.532979,,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
씨유 영종프라자점,인천광역시,중구,28110,인천광역시 중구 하늘달빛로 94,인천광역시 중구 중산동 1875-3,37.48729929,126.557485,,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
세븐일레븐 영종파인프라자점,인천광역시,중구,28110,인천광역시 중구 하늘별빛로 65번길 8-23,인천광역시 중구 중산동 1883-1,37.49020211,126.5612906,,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
GS25 운서지구점,인천광역시,중구,28110,인천광역시 중구 운서3로 41,인천광역시 중구 운서동 2911-1,37.483223,126.5101078,032-746-0031,인천중부경찰서,2022,Y,2025-05-30,3490000,인천광역시 중구
GS25 강화길상점,인천광역시,강화군,35700,"인천광역시 강화군 길상면 길상로 315, 1층",,37.63904983,126.4926305,,인천강화경찰서,,Y,2025-11-28,3570000,인천광역시 강화군
세븐일레븐 길직리점,인천광역시,강화군,35700,인천광역시 강화군 길상면 강화동로 135,,37.6511938,126.4922946,,인천강화경찰서,,Y,2025-11-28,3570000,인천광역시 강화군
GS25 강화타운점,인천광역시,강화군,35700,인천광역시 강화군 강화읍 향나무길22번길 17-1,,37.74606292,126.477886,,인천강화경찰서,,Y,2025-11-28,3570000,인천광역시 강화군
CU강화신문점,인천광역시,강화군,35700,인천광역시 강화군 강화읍 청하동길 4,,37.74741292,126.4822557,,인천강화경찰서,,Y,2025-11-28,3570000,인천광역시 강화군
덕흥경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 무장면 덕흥안길 23-3,전북특별자치도 고창군 무장면 교흥리 783,35.42508552,126.5663939,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
내동경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 무장면 내동1길 17,전북특별자치도 고창군 무장면 성내리 191-1,35.42107143,126.5592459,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
금정경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 무장면 금정1길 5,전북특별자치도 고창군 무장면 무장리 103-6,35.41584875,126.5604999,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 무장면 시거길 12,전북특별자치도 고창군 무장면 무장리 335,35.41681405,126.5596801,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
주진경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 아산면 주진흥룡길 164,전북특별자치도 고창군 아산면 주진리 585-1,35.42997879,126.6150732,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
선양제경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 아산면 녹두로 775-6,전북특별자치도 고창군 아산면 상갑리 685-2,35.44058888,126.6338002,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
하갑경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 아산면 갑평1길 16,전북특별자치도 고창군 아산면 하갑리 208-4,35.43890162,126.6338582,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
상갑경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 아산면 갑평2길 25,전북특별자치도 고창군 아산면 상갑리 630-1,35.43809652,126.6384501,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
동부리여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 동리로 145-6,전북특별자치도 고창군 고창읍 읍내리 8-32,35.43327356,126.7081616,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
우평경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고수면 우평길 23,전북특별자치도 고창군 고수면 우평리 307-1,35.42428571,126.6614325,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
문화경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고수면 고수로 59,전북특별자치도 고창군 고수면 황산리 366,35.40672205,126.6832695,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
황산경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고수면 황산길 44,전북특별자치도 고창군 고수면 황산리 68-1,35.41028845,126.6834334,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
남구경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 남구1길 9-1,전북특별자치도 고창군 고창읍 읍내리 1202,35.42683989,126.6951411,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
신흥경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 시장길 12,전북특별자치도 고창군 고창읍 읍내리 324-45,35.43426212,126.6981885,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
대성여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 남정1길 30,전북특별자치도 고창군 고창읍 읍내리 563-23,35.43269968,126.6968153,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
성북경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 서문2길 23-1,전북특별자치도 고창군 고창읍 읍내리 479-6,35.4314305,126.7015406,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
청하경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 청룡길 20,전북특별자치도 고창군 고창읍 교촌리 214-4,35.44108582,126.7008809,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
성신경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 성산8길 23,전북특별자치도 고창군 고창읍 읍내리 681-217,35.43775488,126.698256,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
주공여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 월곡1길 43,전북특별자치도 고창군 고창읍 월곡리 585,35.43872865,126.7102068,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
시기여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 성내면 낙산로 417,전북특별자치도 고창군 성내면 양계리 700-1,35.53757792,126.7425735,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
죽정경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 흥덕면 죽정길 29,전북특별자치도 고창군 흥덕면 동사리 540-5,35.5235776,126.7074864,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
서이경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 흥덕면 서이길 3-4,전북특별자치도 고창군 흥덕면 흥덕리 384-6,35.51937449,126.6985992,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
화평여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 천변북로 23-7,전북특별자치도 고창군 고창읍 읍내리 616-62,35.43468031,126.6943812,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
문화경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 흥덕면 흥덕로 30,전북특별자치도 고창군 흥덕면 동사리 437-98,35.518621,126.7038016,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
흥덕여자경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 흥덕면 흥동1길 8,전북특별자치도 고창군 흥덕면 흥덕리 320,35.52169468,126.702177,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
금산경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 심원면 연화1길 40,전북특별자치도 고창군 심원면 연화리 677-3,35.52160456,126.5534667,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
마산경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 심원면 마산길 13,전북특별자치도 고창군 심원면 월산리 754,35.52514562,126.5510524,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
신기경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 심원면 연화1길 7,전북특별자치도 고창군 심원면 연화리 700-10,35.52387425,126.5525563,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
발산경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 대산면 발산길 231,전북특별자치도 고창군 대산면 산정리 365,35.33858688,126.5782997,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
세장경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 대산면 세장길 28,전북특별자치도 고창군 대산면 매산리 324-4,35.34598306,126.595873,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
구연정경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 대산면 공음대산로 936-8,전북특별자치도 고창군 대산면 매산리 198-32,35.33960653,126.5981398,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
사거1경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 대산면 대산길 83-19,전북특별자치도 고창군 대산면 매산리 164-8,35.34092366,126.5993158,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
월계경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 성송면 월계길 28-4,전북특별자치도 고창군 성송면 계당리 640-1,35.36923237,126.646093,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
성산경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 고창읍 성산4길 32,전북특별자치도 고창군 고창읍 읍내리 191-30,35.43642317,126.6991143,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
성송경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 성송면 치동길 12-1,전북특별자치도 고창군 성송면 판정리 52-13,35.36344815,126.6472736,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
신동호경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 해리면 신동호길 64-1,전북특별자치도 고창군 해리면 동호리 124-2,35.50663023,126.4902705,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
월봉경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 해리면 월봉성산길 92-3,전북특별자치도 고창군 해리면 라성리 521-1,35.46959899,126.4825339,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
신대경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 해리면 하련신대길 35,전북특별자치도 고창군 해리면 하련리 311-2,35.463928,126.5408388,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
하련경로당,전북특별자치도,고창군,52790,전북특별자치도 고창군 해리면 하련1길 9-3,전북특별자치도 고창군 해리면 하련리 195-2,35.45994632,126.5409618,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
상하경로제,전북특별자치도,고창군,52790,전북특별자치도 고창군 상하면 명동2길 16,전북특별자치도 고창군 상하면 하장리 929-7,35.44579983,126.4924105,,고창경찰서,2020,Y,2024-07-19,4781000,전북특별자치도 고창군
